ID,Role,Region,Industry,Date,Salary_USD,Skills,Demand_Score,Supply_Score,Gap,Job_Postings
5a2428ec-f1ae-4826-9607-90a949f6efb4,DevOps Engineer,South,Healthcare,2021-01-14,111640,"Docker, Excel, AWS, React, SQL",57,90,-33,21
0de60712-f5b8-496b-a4df-cab05ecc4e41,Data Engineer,South,Manufacturing,2022-01-06,112626,"Machine Learning, Communication, AWS",51,40,11,27
fc51b528-ae68-4b61-9edb-3af0239151cd,Cloud Architect,South,Manufacturing,2021-05-24,169660,"Azure, Tableau, Leadership",95,30,65,40
654dcaa7-2899-4cb9-a096-5dae2787c332,Machine Learning Engineer,Midwest,Retail,2020-08-14,115635,"Deep Learning, Node.js, Machine Learning, React",63,73,-10,38
8ca6b282-c353-4c51-83d4-006b2c7f27fa,Business Analyst,West,Healthcare,2024-03-15,83478,"Python, Tableau, Node.js, Leadership",50,35,15,31
03223efb-747b-493b-b7a2-a0d8a114d0ae,DevOps Engineer,South,Manufacturing,2025-06-24,139997,"React, Docker, Leadership",88,71,17,46
94569d0d-2e13-44ef-a282-4d1c3d4cf152,Business Analyst,South,Manufacturing,2025-05-01,82099,"AWS, SQL, Node.js",40,72,-32,15
50a231d3-68b7-4c99-98d3-542b092fe7db,Machine Learning Engineer,West,Healthcare,2024-07-14,204615,"Deep Learning, Communication, Spark, Tableau, Docker",80,64,16,44
2e4958ee-8cfa-46f6-9af6-ecde449a1db9,Software Engineer,Northeast,Manufacturing,2024-02-16,111879,"Communication, GCP, React, Docker",71,52,19,29
debbd0fd-284d-414d-b688-59f92a771df8,HR Manager,Midwest,Finance,2022-01-20,82180,"Excel, Node.js, Leadership, SQL, AWS",68,43,25,39
ebf6a8cd-2ca1-4f98-b195-5d0ee3c0af9e,Machine Learning Engineer,South,Tech,2022-03-15,125139,"Kubernetes, SQL, AWS, Leadership, Communication, Deep Learning",64,35,29,6
64bd2f06-1cf3-463f-8363-d2b22ce612b3,Cloud Architect,Midwest,Tech,2020-10-18,143909,"Spark, GCP, Tableau",70,36,34,7
e896f36a-a626-4bbb-9d54-5d632ea0b88d,Machine Learning Engineer,Northeast,Healthcare,2022-09-18,175877,"Azure, Node.js, Docker, Machine Learning",51,61,-10,46
9f5a9a27-d95f-444e-b7fb-6efb3d5e6703,HR Manager,Midwest,Healthcare,2023-04-25,98217,"Node.js, Machine Learning, Deep Learning",78,94,-16,44
5eee146e-e3e2-48ba-8251-a9314ed79962,Software Engineer,South,Healthcare,2025-01-16,130678,"Docker, Leadership, AWS, Node.js, SQL, Machine Learning",43,93,-50,12
7dd04379-a1be-4d8c-9100-fb76146b2b5f,Machine Learning Engineer,Midwest,Healthcare,2021-07-07,127322,"Communication, Machine Learning, AWS, Deep Learning, Excel, React",67,60,7,36
06097937-e138-4c3a-8507-5b14b93d2241,Software Engineer,West,Finance,2022-12-31,147046,"React, Docker, Spark, Azure, GCP, Communication",100,39,61,33
f4ae0aca-0318-4519-a6f2-0791b6b4cb6d,Data Engineer,Northeast,Tech,2022-10-23,137292,"Communication, AWS, Node.js, Python, GCP",70,56,14,21
ba1df522-54a9-420b-a7d7-cb1c0cc2bc64,Machine Learning Engineer,Northeast,Finance,2022-05-14,157292,"Spark, Docker, Python, Kubernetes, Deep Learning",52,47,5,12
277ecb01-3341-4050-98cd-31006f4c4438,Cloud Architect,West,Healthcare,2021-08-28,192847,"Spark, Excel, Leadership, Node.js, Communication",64,83,-19,23
3ea72032-8ffb-4837-ac73-356ad3e8b009,HR Manager,Northeast,Healthcare,2024-09-20,94100,"Machine Learning, Tableau, AWS, SQL, Excel",100,73,27,50
149bf5a3-29e4-4e97-9248-d32e3f66db87,Data Scientist,Midwest,Tech,2025-02-26,131769,"Tableau, Docker, React, Kubernetes",59,53,6,11
b6b2ae90-bf18-47b4-9831-23a8276f6644,Software Engineer,Midwest,Tech,2024-07-27,99794,"Leadership, Python, Communication",94,77,17,16
d76fee00-1763-41f6-867b-f089a3152ee8,Data Analyst,West,Healthcare,2020-04-08,77090,"Deep Learning, Communication, SQL",58,83,-25,45
e15364a6-795a-4891-989f-0adbfbed2b04,Data Scientist,South,Tech,2023-02-24,133861,"SQL, Python, React, Azure, AWS, Kubernetes",43,84,-41,31
ff0ebfaf-0e7b-4ea0-9ace-cbd87847804a,Machine Learning Engineer,Northeast,Finance,2024-08-30,167956,"AWS, React, Communication",47,92,-45,37
8e9dfc29-8f21-4990-944c-e7384c62b18f,Data Analyst,South,Manufacturing,2020-08-07,76496,"AWS, Spark, Excel, Tableau",66,95,-29,45
2f949577-0249-4839-9daf-4e212e2ccb11,Software Engineer,Northeast,Tech,2022-01-08,126713,"Communication, Leadership, GCP",50,48,2,45
d63487dd-6198-40c4-bb1e-b5d628c80a7b,Data Scientist,South,Tech,2025-03-13,129090,"SQL, Azure, Python",79,82,-3,10
6017580d-f0a9-4c32-915f-7013047bd60a,HR Manager,Northeast,Healthcare,2020-02-01,98332,"Tableau, Python, Machine Learning",99,53,46,11
ea5cf9f7-e2e4-4c2b-ae81-fbcd9fe6e3b2,Cloud Architect,South,Finance,2020-10-08,169679,"Kubernetes, AWS, Communication, React, GCP, Python",60,88,-28,7
6464a301-5589-42a2-90af-0b91c237c47a,HR Manager,West,Finance,2023-12-01,124382,"React, Machine Learning, Communication, Docker, Python",61,35,26,8
1ddcc75e-8e94-4f85-ab20-8d5fea377c0b,Product Manager,Midwest,Retail,2024-12-09,109320,"Azure, AWS, Deep Learning, Communication, Machine Learning, Leadership",70,65,5,48
3f88ba0b-591b-4158-a479-ede9d9f52088,Data Scientist,Midwest,Retail,2025-08-17,126158,"Machine Learning, Node.js, Spark",88,84,4,13
463a311a-6c40-43c0-b2d5-58a70d779783,Machine Learning Engineer,Midwest,Finance,2021-06-09,150325,"Azure, GCP, Machine Learning, Node.js, React, Kubernetes",44,37,7,38
1539905e-a4b9-4094-995f-bc0217e2557e,Data Analyst,Northeast,Manufacturing,2023-11-16,98095,"SQL, Python, Tableau, Communication, Spark",51,80,-29,9
1b212ec1-1744-4245-bad1-d790de38cb0f,DevOps Engineer,Northeast,Finance,2021-11-12,128398,"AWS, Azure, Node.js, Excel, SQL",68,78,-10,28
9dd078a9-4ba3-4b8f-9885-2c7f9e61914d,Machine Learning Engineer,South,Finance,2024-07-10,126107,"Docker, SQL, Tableau",99,62,37,26
18527dfe-c0fd-4c4b-9ddb-87804247dc9e,Data Analyst,West,Healthcare,2023-07-26,93108,"Node.js, Machine Learning, GCP, Azure",56,40,16,18
2d6658b9-7956-4b82-a947-b9ff45192111,Product Manager,South,Healthcare,2021-02-14,130344,"Node.js, SQL, Communication, Python, Deep Learning, Machine Learning",64,33,31,9
25db48a7-c2c9-4474-8d1f-6a473fada27c,DevOps Engineer,West,Manufacturing,2021-07-07,161790,"Leadership, Kubernetes, Communication, Docker",55,89,-34,43
28929f66-829f-4a48-9e6c-f087ad2a1f5d,Data Engineer,Northeast,Retail,2021-11-20,127078,"GCP, Node.js, Leadership, Kubernetes, Tableau, Machine Learning",80,69,11,12
086642ff-9506-4357-9095-47b10a10eec5,Data Engineer,West,Healthcare,2020-07-10,155928,"React, Deep Learning, Kubernetes, GCP, Docker",82,54,28,47
b7dcf897-bb88-48de-b6bc-e5e444e48535,Machine Learning Engineer,West,Manufacturing,2023-02-15,155394,"AWS, Tableau, React, Deep Learning, SQL, Communication",44,32,12,33
4f868730-423e-4efd-8435-b4d244960282,Data Analyst,South,Retail,2021-07-26,67036,"GCP, Tableau, Azure",76,32,44,28
5272a09c-3a89-4a5c-a1e7-2be1da779a1a,Data Engineer,Midwest,Retail,2023-10-09,135010,"AWS, Excel, Communication, Tableau",98,61,37,12
928208f7-45bf-4084-8bed-540a828e012f,Data Engineer,Midwest,Finance,2020-01-06,132913,"Node.js, AWS, Deep Learning",91,68,23,24
5eaac7e1-92f4-410f-a2a3-9be9dcd9d327,Software Engineer,Northeast,Retail,2020-04-12,144487,"Kubernetes, Leadership, Machine Learning, SQL",41,62,-21,5
03801640-bf0d-4b57-96ef-d26202bd4f5e,Machine Learning Engineer,Midwest,Healthcare,2022-10-06,127964,"Deep Learning, AWS, Docker, Kubernetes, GCP",41,80,-39,7
222a1c64-9a9a-4a44-b67d-3e79e2078a27,Data Analyst,West,Healthcare,2022-07-28,103910,"SQL, Communication, AWS, Python, GCP",73,51,22,26
8c60bde6-6b18-46a6-83c6-029577eade3a,Product Manager,South,Retail,2024-10-31,125169,"React, Leadership, Tableau, SQL, Deep Learning",55,38,17,27
a2d0a727-671e-4c40-a187-046cecf13c33,Data Analyst,West,Tech,2023-07-22,87243,"GCP, Deep Learning, Machine Learning",80,49,31,27
774f9c80-24a3-4ed8-90da-dc6ca488f45b,HR Manager,South,Finance,2025-10-27,92010,"AWS, Communication, SQL, GCP",43,69,-26,29
1727af4f-d7de-4547-bb0a-fbfd967f50f9,Machine Learning Engineer,South,Finance,2024-09-10,152305,"Docker, Spark, Kubernetes",45,81,-36,22
a96e1f3d-1068-44b5-9506-c7ea4d25c554,DevOps Engineer,Midwest,Retail,2022-02-20,119232,"Spark, GCP, Deep Learning, Tableau",47,71,-24,46
729802c2-1df6-45ba-b613-7b86eb1358ee,HR Manager,West,Healthcare,2021-02-07,125221,"Machine Learning, React, Excel, Python",87,80,7,27
5d857af5-0ce9-462c-a451-d1659bd0d65c,Software Engineer,South,Finance,2024-05-11,105075,"Spark, Azure, Tableau, Docker",72,95,-23,26
aea3063f-f4c4-4e4b-aa42-c9d33640a825,Business Analyst,Northeast,Finance,2020-01-07,77774,"Tableau, Node.js, AWS, Communication, Leadership, Spark",100,60,40,39
c8542e60-9771-4f79-ad13-04f6db21c7da,Software Engineer,South,Healthcare,2023-03-09,109286,"Spark, Communication, Excel, Docker",79,85,-6,48
86c128d1-5765-4796-acef-447377be3b9b,Data Scientist,Northeast,Manufacturing,2025-08-24,176854,"Deep Learning, SQL, Excel",56,80,-24,36
46b4bbe9-d150-4790-8be9-7ec9c37c09ac,Data Scientist,West,Tech,2023-10-31,143942,"AWS, Node.js, Deep Learning, Kubernetes, Leadership",43,80,-37,8
f19085b7-64d2-4dca-b18f-dc1549827464,DevOps Engineer,Northeast,Finance,2021-04-19,124669,"Node.js, SQL, Docker, AWS",41,75,-34,15
5daf9a07-b37d-407f-be74-c0101021fbcc,Business Analyst,South,Manufacturing,2024-01-23,81697,"Docker, Machine Learning, SQL, Communication, Spark, GCP",75,47,28,47
0a61e9da-45f3-407d-933b-4746002e232d,Business Analyst,Northeast,Healthcare,2024-11-24,98585,"Python, Docker, GCP, Leadership, Machine Learning, Tableau",78,72,6,28
78c744d0-abe7-4872-9136-c5e25298588e,HR Manager,Midwest,Tech,2023-03-31,87416,"Spark, AWS, Excel, Docker",90,75,15,16
ac5f26ff-6867-42d4-9501-5cd230a96ef8,DevOps Engineer,West,Retail,2021-11-15,139755,"Python, GCP, Tableau",45,34,11,34
a4b8da68-1c16-4151-ae8e-6d9d4ab50420,Machine Learning Engineer,Northeast,Healthcare,2020-12-23,153456,"Communication, Kubernetes, Machine Learning",43,61,-18,26
0d643182-0890-4d36-a701-0af86e6fafff,Cloud Architect,Midwest,Manufacturing,2023-07-28,146522,"Python, Node.js, Spark",70,67,3,26
c84cb834-e7fc-4832-9074-508de882f5b2,Business Analyst,West,Retail,2023-07-22,80551,"Excel, Spark, Tableau",54,31,23,7
72e66283-efac-4fc7-9631-489736403472,Business Analyst,South,Finance,2024-06-16,88561,"Kubernetes, Excel, AWS, Leadership",66,78,-12,42
c7259f04-ded5-40d2-aa6a-18afc1800e72,DevOps Engineer,West,Tech,2021-02-27,142346,"Azure, Leadership, SQL",95,70,25,33
cf25a56e-8d28-47ac-94a5-b6079bcb33ce,Software Engineer,South,Finance,2024-08-31,142530,"Leadership, Azure, Spark",63,92,-29,21
b237ab41-ea66-4c0d-9cb3-1f4cf9652ee8,HR Manager,South,Healthcare,2020-12-23,77730,"Python, SQL, Communication, Docker, AWS",96,63,33,40
eb2c920a-4051-40a3-b21e-d17c39b4662d,DevOps Engineer,West,Healthcare,2021-08-23,131859,"Azure, Docker, Spark",47,34,13,10
907c5deb-3ab7-441a-97a7-94dca339c407,Data Engineer,Midwest,Manufacturing,2022-08-18,109150,"AWS, Azure, Machine Learning, Node.js, Leadership",72,64,8,50
86a55cd3-2d35-4e32-b923-dc801987caf1,HR Manager,South,Finance,2020-06-19,81374,"Python, Spark, GCP, Deep Learning, React, Communication",61,73,-12,29
4dbc1a5f-5e27-4383-b61f-96fb3ac27fa7,Data Analyst,South,Retail,2023-11-04,72017,"Python, Deep Learning, React, Excel, Spark",88,69,19,49
3cc9271f-2774-45a1-90aa-9c24121180bc,Software Engineer,South,Retail,2022-01-24,110996,"React, Communication, SQL, Node.js, Deep Learning, Docker",87,84,3,18
629ed593-9067-4940-b88a-e17cf372c950,Business Analyst,Midwest,Tech,2022-07-14,66894,"React, SQL, Tableau",65,59,6,35
478a2297-380d-4d3c-98ef-f0e638e74e6f,Data Engineer,Northeast,Finance,2023-03-20,151988,"SQL, AWS, Tableau, GCP, Spark",82,64,18,47
7a5ca0a5-345a-4ea9-be5a-04271f6aa95b,Business Analyst,South,Healthcare,2024-11-08,73354,"Python, Leadership, SQL, React, Node.js",69,58,11,37
96f50b24-780b-4a00-8a38-67e696daf2b6,Data Scientist,Midwest,Retail,2023-12-14,145693,"Kubernetes, Tableau, Excel",70,39,31,39
310b13b2-70db-4faf-8768-3b7091bc1d09,Data Analyst,West,Healthcare,2024-01-13,75590,"React, Leadership, AWS",92,85,7,7
5ac9999a-415e-4b66-b40f-a732cad5a0de,Data Engineer,Northeast,Manufacturing,2025-11-04,131157,"Communication, Kubernetes, Tableau",55,40,15,37
92d45714-f322-4c34-ad89-bf1e0ed6b550,Data Scientist,Midwest,Manufacturing,2023-08-13,119881,"Machine Learning, Tableau, Deep Learning",85,95,-10,36
fb1c271b-1f7d-4ef5-b0cf-0cadd57e73ee,Machine Learning Engineer,South,Tech,2020-12-29,158420,"AWS, Tableau, Spark, Docker",78,89,-11,14
d08a5170-f3be-417f-94b1-8b583d037dc5,DevOps Engineer,West,Manufacturing,2023-03-03,138603,"Deep Learning, SQL, Leadership, Azure",61,76,-15,47
d5541b81-4474-4d6e-ac9a-0af0c0030667,HR Manager,Midwest,Tech,2023-03-15,84137,"Python, Docker, React, Excel, Spark, GCP",90,31,59,7
db6a5c28-b925-44a7-ac26-acec48a0906d,Cloud Architect,Northeast,Retail,2021-09-01,157492,"Tableau, Python, Deep Learning, Excel",96,94,2,22
e3069a39-8d57-4e0f-898b-dd5f80658784,Cloud Architect,Midwest,Finance,2020-09-23,125690,"GCP, Machine Learning, SQL, Spark",88,93,-5,40
b12eec06-cacb-4131-b394-4cc5fd4e9bd8,Machine Learning Engineer,West,Healthcare,2022-09-24,193108,"Tableau, Excel, Node.js, Docker, Communication",82,49,33,46
53f54764-f37c-4c8d-b784-0748efb27a94,Machine Learning Engineer,West,Finance,2021-08-07,181301,"Node.js, React, AWS",50,82,-32,13
590e3bcd-7c61-4a71-a49b-ce69e21fce5b,Machine Learning Engineer,South,Tech,2025-04-17,162317,"Azure, Docker, Node.js, Kubernetes, GCP, SQL",80,62,18,27
31b01cd5-0154-454d-bc41-39e0ab9e8c92,DevOps Engineer,South,Manufacturing,2021-06-07,125856,"Tableau, Machine Learning, Excel, Spark, Communication",47,79,-32,9
31a2803f-7f66-4f7d-849a-f86fd9d3e2f9,Data Analyst,South,Manufacturing,2023-09-21,77867,"Deep Learning, Excel, Python, SQL, Kubernetes",46,53,-7,21
6d295ead-854d-4e9f-b9f4-449f1d665575,Cloud Architect,Midwest,Healthcare,2024-02-25,136846,"Leadership, Tableau, Excel, Python, Deep Learning",95,33,62,10
93abc82e-7dba-41b5-a64d-0695f8cae4bc,Data Analyst,Midwest,Finance,2020-08-28,78146,"Excel, GCP, Communication",95,84,11,39
3d2f10d3-9086-4372-8dbd-f6e534b72e53,Business Analyst,Midwest,Tech,2023-01-24,87457,"Kubernetes, Node.js, Communication",99,74,25,49
9e30deff-29ac-41b7-a445-b9e518395de3,Business Analyst,Northeast,Manufacturing,2025-08-16,76325,"Deep Learning, Node.js, Kubernetes, Docker",58,46,12,28
068a672d-699b-43ad-8697-d9ff0bf4f184,Software Engineer,Midwest,Healthcare,2025-04-14,126561,"GCP, Machine Learning, Leadership, SQL",60,65,-5,27
91887702-df11-4e4d-98bb-86bf2b5574d3,Business Analyst,Midwest,Finance,2025-02-24,70871,"Excel, Tableau, Leadership",86,46,40,49
44d70340-86fe-4fd0-a3e5-b3389c8a7e8a,Data Analyst,South,Finance,2023-03-30,68743,"AWS, Python, Azure, Leadership, Machine Learning",90,52,38,36
d184f620-7c0d-40ae-aa1b-0f93311da3e8,Software Engineer,West,Finance,2025-07-10,157273,"Excel, SQL, Communication, Tableau, Machine Learning",65,55,10,32
cba8bcaf-8e20-4ef3-a570-d6415e0dd18a,DevOps Engineer,Northeast,Tech,2022-08-01,118559,"Docker, Node.js, Kubernetes, Deep Learning, Leadership",83,60,23,32
78a544fd-827f-4b40-a0ea-47e082b29355,Product Manager,Midwest,Tech,2023-05-17,112850,"Spark, SQL, Kubernetes, Leadership",72,77,-5,32
1350afc3-cb5a-4c4d-b79f-786e7346c444,Business Analyst,Northeast,Manufacturing,2020-11-22,101687,"SQL, Deep Learning, Excel, Spark, Python",49,82,-33,33
4d2353fa-f11b-4fd4-bce7-47ef6439aff7,Data Analyst,South,Manufacturing,2021-10-03,84757,"Node.js, Python, Communication, SQL, Deep Learning, AWS",93,60,33,49
f98af320-c38c-4a27-9bf0-11ddf12a8153,DevOps Engineer,Northeast,Healthcare,2025-03-14,129037,"Python, AWS, GCP, Communication, SQL, Deep Learning",91,90,1,45
8c8eb483-f08d-41f5-8dda-d111985d7b54,Data Analyst,Northeast,Finance,2022-06-27,85875,"Communication, Python, GCP, Leadership, React",76,48,28,25
1fefacfa-2858-4343-aa55-34f5f4aa03ed,Cloud Architect,Midwest,Healthcare,2020-12-20,134158,"Tableau, GCP, Azure, Python, SQL",48,65,-17,7
e819f54f-c57d-48d2-82f4-63c8809c10f4,DevOps Engineer,South,Retail,2022-04-18,116155,"Python, Deep Learning, Azure, Kubernetes, React, Communication",92,91,1,10
d05530c2-ca11-4266-bc5c-944dd11f7972,HR Manager,South,Healthcare,2025-01-21,99758,"Node.js, Docker, React",49,49,0,35
4c956e33-98ad-45d3-b777-170efbd90f20,Data Analyst,Northeast,Healthcare,2020-01-18,88532,"Azure, SQL, Communication, React, Node.js",55,85,-30,19
3633f656-72ca-4f74-88d8-1a41592dd3ba,Business Analyst,Midwest,Tech,2023-12-19,68071,"Machine Learning, Spark, Python, Azure, Kubernetes",60,51,9,16
ca34b3db-8277-469b-af1f-082dcd07c41a,Software Engineer,Midwest,Finance,2022-11-27,131952,"Docker, SQL, Deep Learning, Communication, Tableau, Kubernetes",87,57,30,27
6346a1b9-647b-4797-9729-7373c03d01fc,Cloud Architect,West,Tech,2022-12-28,177590,"Machine Learning, React, Spark, Tableau",85,58,27,21
279954db-ef3c-4f1b-8f21-8befff23c99d,Data Analyst,West,Retail,2022-11-01,103559,"Python, GCP, Docker, Communication, Excel",46,30,16,37
37631e13-1eb6-4fc7-a6c8-4452ebd84a32,Cloud Architect,Northeast,Tech,2022-12-20,177472,"Spark, SQL, Python, Tableau, Communication",55,82,-27,10
85611298-6c91-4ff4-8e78-9a1f7d23655e,Data Analyst,South,Manufacturing,2023-04-05,87601,"Tableau, Communication, SQL, Docker",89,43,46,36
aee0a2e9-c9c5-4846-958b-ddc99b04f2c9,Machine Learning Engineer,West,Healthcare,2024-01-15,204571,"GCP, Leadership, Docker",97,76,21,34
659a6fd7-a213-4dcb-9fa5-1190f7f42cf1,DevOps Engineer,Northeast,Tech,2024-09-01,139315,"Communication, Leadership, Spark, Docker",69,92,-23,8
45160e2b-6c99-487c-b713-13564f7edb17,Business Analyst,Midwest,Finance,2020-10-03,66170,"AWS, Docker, Communication",80,38,42,50
b5510108-518d-43d4-981a-56fabe7a6b01,Cloud Architect,Midwest,Retail,2024-06-21,125597,"GCP, Machine Learning, Excel, React, Tableau",84,69,15,14
60bb0f27-6013-477c-8126-34ee1ad31b2a,DevOps Engineer,South,Manufacturing,2020-07-27,101255,"Deep Learning, React, Node.js, Spark",99,73,26,49
ad791ba9-ab03-4d5d-9b24-f56b9bbe7605,Cloud Architect,Midwest,Finance,2024-11-03,126681,"Kubernetes, Machine Learning, GCP",48,64,-16,43
487ef812-aab6-4760-98d3-03de2f76e36b,Cloud Architect,Midwest,Manufacturing,2021-12-08,130349,"Deep Learning, Excel, Kubernetes",49,45,4,38
c5fa834d-ccf7-498b-a211-6a809d97e8bc,Machine Learning Engineer,West,Manufacturing,2025-02-02,197292,"AWS, Python, Communication",57,59,-2,39
337859dc-7544-448b-88b9-67bc075deab7,Business Analyst,Northeast,Finance,2020-08-16,80707,"GCP, Communication, Kubernetes, SQL, Node.js, Docker",52,34,18,5
6ae8ccae-7ae3-4265-9e0a-ccc31d1201ca,Software Engineer,West,Retail,2023-09-26,176515,"AWS, Communication, Docker",88,90,-2,27
6ba3fd0c-136e-4798-b4e6-c4ab4d81a762,Machine Learning Engineer,Midwest,Manufacturing,2020-04-29,125447,"Leadership, Machine Learning, Kubernetes, Docker",61,59,2,36
cfde6aed-8ce0-4409-a6ea-375284a49772,Product Manager,West,Tech,2021-05-15,176695,"Spark, Python, Kubernetes",70,68,2,29
e94ee1c3-ae0c-4262-9371-4ca1a45055a0,Data Engineer,Midwest,Tech,2022-07-30,108722,"Docker, GCP, React, SQL, Leadership",82,43,39,23
9ed430e9-fea6-4b6b-ae73-e2a2958f823e,Data Scientist,Midwest,Tech,2021-07-13,122331,"Node.js, Machine Learning, React, Leadership, Spark",69,67,2,39
f56b0710-f1d8-4c92-a96f-661a18a77fae,Data Analyst,Northeast,Retail,2025-09-27,89786,"GCP, Communication, Tableau, Deep Learning",83,35,48,40
1a18bbaf-1735-4e68-9223-02b6b0b136e7,Machine Learning Engineer,South,Retail,2020-12-16,132566,"Node.js, Python, GCP, React, Communication",96,83,13,30
bd869faa-3fbc-4ea3-b244-57452b5f4a16,Cloud Architect,South,Healthcare,2021-01-11,148880,"Kubernetes, React, Node.js, AWS, Python",85,62,23,36
8e483221-defa-4a3f-95d5-29ccf1cc6905,Data Scientist,Northeast,Tech,2024-04-05,141172,"GCP, Docker, AWS, Leadership, Node.js",81,30,51,32
b9cb3af7-3183-43cc-aa45-17a53ac083ed,HR Manager,Midwest,Tech,2022-02-18,95357,"Azure, React, Node.js, Docker",76,78,-2,19
76d5f05f-9af4-442e-b2ba-96be2cb9c99e,Software Engineer,Midwest,Manufacturing,2021-01-01,132251,"Spark, React, Communication, SQL, Azure",95,79,16,15
26b60d3f-79c3-46c5-81ce-8d74d05c7c74,Business Analyst,Northeast,Manufacturing,2021-11-10,97898,"Docker, Spark, Communication",51,84,-33,25
fd427a58-7d37-46f8-bac5-84ac1d0f4de1,Machine Learning Engineer,South,Finance,2020-10-22,135937,"Communication, Excel, Deep Learning",48,55,-7,47
2a1575c8-a761-4ad5-8150-ad48b6f638c8,Software Engineer,South,Manufacturing,2023-10-28,128848,"Communication, AWS, Python, Deep Learning, Tableau",60,86,-26,34
9f0bb52d-0f47-43da-b316-9060f324766c,Data Analyst,West,Manufacturing,2024-10-25,88359,"Kubernetes, Communication, React, SQL",63,41,22,15
b401d626-c6e5-4e6c-9e3b-701a1daba946,Machine Learning Engineer,South,Tech,2022-12-14,131532,"Spark, Deep Learning, Python",94,59,35,46
86a4d7d3-e783-472b-937e-e564d13d5ad2,Machine Learning Engineer,South,Tech,2020-07-14,152245,"SQL, Deep Learning, Docker, Machine Learning, GCP, Node.js",69,66,3,31
43f45baf-a9d7-4375-98fc-1670f62a565a,Data Scientist,Northeast,Retail,2020-09-16,157828,"Spark, Deep Learning, Kubernetes, SQL, Node.js",100,92,8,13
441c14dd-a0c7-45db-a344-fce688d994d1,Data Engineer,Northeast,Finance,2024-05-24,139546,"Docker, Python, AWS, React, Kubernetes",52,63,-11,5
899579d7-5088-4daf-8896-a6da0247327c,Data Analyst,Northeast,Tech,2021-06-20,79371,"SQL, Tableau, Leadership, Kubernetes, Docker, AWS",64,86,-22,25
c05dc013-689d-4f77-80ac-c76a2f5e6228,Machine Learning Engineer,South,Manufacturing,2021-02-26,155184,"Tableau, React, Excel, Machine Learning, Deep Learning",83,34,49,45
2086000f-a25b-4088-99c3-3da5fa4c759c,Product Manager,Midwest,Retail,2024-10-21,124650,"Deep Learning, Tableau, Docker, React, Spark, Azure",91,51,40,16
01438871-c879-4ffd-bd14-9d28f60b94da,Data Scientist,West,Retail,2022-05-23,145196,"SQL, Kubernetes, Leadership",68,49,19,45
a1fa3bbe-bf10-4f8e-8a6b-54ab6bd3cb41,Machine Learning Engineer,South,Manufacturing,2021-05-27,144835,"Excel, Python, Docker, Spark, SQL, GCP",84,51,33,36
d07fb7ae-b17a-4c91-aab3-31beb89284d6,Data Engineer,Midwest,Finance,2025-12-15,108115,"GCP, Machine Learning, Excel, AWS, Kubernetes, Spark",59,68,-9,12
d7a72ec7-8c5d-4026-b090-a6126fb2a111,Software Engineer,South,Manufacturing,2023-01-16,143166,"Docker, AWS, Kubernetes",78,48,30,34
6e64a586-c0ef-4f03-8b08-bf40768b9b07,Data Analyst,West,Finance,2025-04-21,105812,"Python, Spark, Tableau, GCP",81,85,-4,33
d3057718-a3c0-4eb8-b704-7bbec65a6c91,Data Analyst,Midwest,Tech,2021-07-21,73296,"Tableau, Docker, React",68,93,-25,48
a8bb5312-b32b-4f58-8baf-51de9f924abb,Data Analyst,South,Healthcare,2021-12-12,69592,"React, Leadership, AWS, GCP, Excel, Spark",43,60,-17,44
54aff69c-a2c1-4a45-b7b8-927b1000a2d3,Product Manager,Midwest,Retail,2024-06-15,118440,"SQL, AWS, Communication, GCP",48,72,-24,5
9d5145c4-7b82-4178-80d1-b2e4760974d5,Data Analyst,West,Finance,2022-12-28,90682,"Node.js, React, Excel, Docker",50,47,3,22
9f746075-e18a-4624-a6b6-5a251d390b55,Data Engineer,Northeast,Manufacturing,2020-04-01,128747,"Excel, React, Python, Node.js",89,51,38,16
247951ac-0a52-48c3-80f7-b339366a5821,Software Engineer,Midwest,Healthcare,2024-04-06,114167,"AWS, Azure, GCP",75,81,-6,21
ef8a8a33-1cb0-4d18-855f-fee0446dd10a,DevOps Engineer,South,Tech,2021-03-05,129858,"Machine Learning, Kubernetes, GCP, React, Leadership",86,55,31,17
6ad920d0-77cf-4b58-b008-3d395ff628bc,Cloud Architect,West,Retail,2024-10-27,173427,"Docker, SQL, Node.js, Python, Leadership",76,41,35,43
a5242b5a-a1ed-4d26-9341-a5e0079c5ae7,HR Manager,Northeast,Tech,2020-02-22,85083,"GCP, Docker, Tableau, Spark, Machine Learning",86,43,43,8
a1499f6b-ed6c-41ae-99c1-d916ddcff7be,Business Analyst,West,Retail,2021-05-30,89472,"GCP, Docker, Tableau, Spark, Communication",66,48,18,5
94180e32-72fe-4b20-bdfe-d6918ca44c63,Data Scientist,West,Finance,2021-04-06,170645,"Node.js, Azure, Tableau, Kubernetes, React",83,51,32,31
44466b5b-8277-4d31-bc09-b46a053da24c,Cloud Architect,West,Healthcare,2022-04-24,206137,"Python, Excel, React, GCP",95,68,27,45
d08bd235-9463-49b3-9fea-7eccc454d603,HR Manager,Midwest,Retail,2021-11-02,89425,"Node.js, Deep Learning, AWS, Tableau, Machine Learning, Kubernetes",98,77,21,29
66dafdd5-87fa-4105-a7e7-8338e3f04c21,Product Manager,Midwest,Retail,2022-04-07,137976,"Leadership, Node.js, Machine Learning, Python",53,59,-6,22
